Address,arithmetic,clean,reentrancy,time_manipulation,TOD,"('PUSH1',)","('MSTORE',)","('CALLDATASIZE',)","('COMPARASION',)","('PUSH2',)","('JUMPI',)","('CALLDATALOAD',)","('PUSH',)","('SWAP',)","('ARITHMETIC_OP',)","('PUSH4',)","('LOGIC_OP',)","('DUP',)","('EQ',)","('JUMPDEST',)","('REVERT',)","('CALLVALUE',)","('ISZERO',)","('POP',)","('JUMP',)","('MLOAD',)","('RETURN',)","('STOP',)","('SLOAD',)","('SHA3',)","('CONSTANT2',)","('SSTORE',)","('LOG',)","('CONSTANT1',)","('CALL',)","('RETURNDATASIZE',)","('RETURNDATACOPY',)","('INVALID',)","('SELFBALANCE',)","('LOG0',)","('SHR',)","('SAR',)","('DELEGATECALL',)","('CODESIZE',)","('GASPRICE',)","('CALLCODE',)","('BALANCE',)","('CALLDATACOPY',)","('SHL',)","('EXTCODESIZE',)","('GAS',)","('CODECOPY',)","('STATICCALL',)","('SELFDESTRUCT',)","('CREATE2',)","('BYTE',)","('PUSH3',)","('MSTORE8',)","('EXTCODECOPY',)","('CHAINID',)","('MSIZE',)","('GETPC',)","('SIGNEXTEND',)","('CREATE',)","('EXTCODEHASH',)"
0xec80e62211ab9ba26e33d95033af8968cdef2464,,1,,,,100,24,7,3,36,18,8,26,86,57,7,33,108,6,30,10,6,24,49,12,8,3,5,8,10,3,3,2,1,,,,11,,,,1,,,1,,,,,,,,,,,,,,,,,,,,
0xec9405f15cb1239a751148f7e5ab2895df15ccc5,,1,,,,268,85,12,3,123,49,22,111,259,182,21,92,344,23,100,33,16,59,143,51,38,6,13,17,20,3,10,6,,,,,4,,,,,,,,,,,,,,,,,,1,,1,,,,,,,
0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f,,,1,,,235,43,2,15,109,41,11,42,190,168,15,65,264,9,81,14,9,40,98,43,16,4,10,35,15,7,23,3,2,3,,,13,,,,,,1,,,,1,,2,3,,,1,,,1,,,,1,,,,
0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4,,,1,,,211,41,2,15,89,34,9,36,169,154,12,51,239,6,67,10,8,35,87,36,16,3,7,30,14,6,20,2,1,3,,,8,,,,,,1,,,1,1,,2,3,,,,1,,,,,1,,,,,
0x4320e6f8c05b27ab4707cd1f6d5ce6f3e4b3a5a1,,,1,,,234,43,2,15,108,41,11,41,190,168,15,63,262,9,81,14,9,40,97,43,16,3,9,35,15,7,24,2,2,3,,,6,,,,,,,,,,1,,2,3,,,,,,,,,,1,,,,
0x4e73b32ed6c35f570686b89848e5f39f20ecc106,,,1,,,236,43,2,16,108,42,11,40,189,170,15,64,263,9,81,14,9,45,97,43,16,3,10,35,15,8,23,2,3,4,,,19,,,,,,,,1,,1,,2,3,1,,,,,,,,,,,,,1
0x561eac93c92360949ab1f1403323e6db345cbf31,,,1,,,233,42,1,15,108,41,11,41,188,168,15,63,263,9,81,14,9,40,97,43,16,3,9,35,15,7,23,2,1,3,,,4,,,,,,,,,,1,,2,3,,,,,,,,1,,,1,,,
0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839,,,1,,,146,25,3,7,98,44,19,91,150,104,19,94,166,24,74,14,14,26,72,31,14,2,17,27,11,12,12,5,2,3,,,28,,,,,,,,1,,,,,3,,,,,,1,,,,,,1,,
0x7541b76cb60f4c60af330c208b0623b7f54bf615,,,1,,,208,41,6,14,77,33,9,33,186,169,12,49,278,6,60,9,6,33,117,29,21,3,28,31,11,5,18,2,4,3,4,2,20,,,,,,,,,,2,,2,3,,,,1,,,,,1,,,,,
0x7a8721a9d64c74da899424c1b52acbf58ddc9782,,,1,,,221,41,1,14,100,38,10,46,183,164,14,62,257,10,76,13,10,38,93,40,18,4,7,33,14,7,21,2,1,3,,,11,,,,,,,,,,1,,2,3,,,,,,,,2,,,,,,
0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3,,,1,,,212,42,7,16,78,35,10,33,185,170,12,48,276,6,61,9,7,33,117,29,21,3,6,30,11,6,17,2,4,4,5,2,19,,,,,,,,,,1,,2,4,1,1,,,,,,1,,,,,,
0x8c7777c45481dba411450c228cb692ac3d550344,,,1,,,207,40,2,16,88,33,9,35,169,157,12,51,237,6,66,9,8,32,87,36,16,3,6,30,14,7,20,3,1,3,,,20,,,,,,,,,,1,,2,4,,,,,,,,,,,1,,,
0x93c32845fae42c83a70e5f06214c8433665c2ab5,,,1,,,208,41,6,14,77,33,9,33,186,170,12,49,280,6,60,9,6,33,117,29,21,3,30,30,11,5,17,3,5,3,4,3,9,,,1,,,1,,,,1,,2,4,,,,,,,,,,,,,,
0x941d225236464a25eb18076df7da6a91d0f95e9e,,,1,,,212,43,3,16,89,34,9,36,171,156,13,51,240,6,67,9,7,33,89,36,16,3,6,31,15,8,21,2,3,3,,,13,,,,,,,,,,1,,2,3,,,,,,,,1,,1,,,,
0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,,,1,,,243,40,2,19,111,44,12,36,198,177,16,59,274,10,83,14,9,42,108,43,16,3,12,38,13,6,24,6,5,3,,,29,,,,,,,,,,1,,2,4,,,1,,,1,,,1,,,1,,
0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,,,1,,,236,43,2,15,108,41,11,41,189,168,15,63,264,9,81,14,9,40,97,43,16,4,10,36,15,7,23,3,2,3,,,12,,,,,,,,,,1,,2,3,,,,,,,,,,,,,,
0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12,,,1,,,206,40,1,14,87,32,8,36,169,155,12,51,239,6,66,9,7,32,87,36,16,3,6,30,14,6,21,3,2,3,,,17,,,,,,,,,,1,,2,3,1,,,1,,,2,,,,,,1,1
0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e,,,1,,,208,41,1,15,89,34,9,37,168,154,13,51,238,6,67,10,9,34,87,36,16,3,6,30,14,6,20,2,1,3,,,3,,,,,,,,,,1,,2,3,,,,,,,,,,,,,,
0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f,,,1,,,206,40,1,14,87,32,8,36,172,155,12,52,239,6,67,10,7,32,87,36,16,3,31,30,14,7,20,3,2,3,,,6,1,,,,,1,,,,1,,2,3,,,,,,,,,,1,,,,
0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888,,,1,,,240,39,2,17,111,43,12,37,196,178,15,60,273,9,84,14,9,42,108,43,16,3,10,38,13,5,24,2,4,3,1,1,15,,,,,,,,,,1,,3,3,,,,,,2,,,,,,,,
0xcead721ef5b11f1a7b530171aab69b16c5e66b6e,,,1,,,212,42,7,15,78,35,11,33,186,170,12,48,279,6,60,9,6,34,117,29,21,3,7,30,11,6,17,2,5,3,4,2,24,1,,,,,1,,,,2,,3,3,,,,,,,1,,,,,1,1,
0xf015c35649c82f5467c9c74b7f28ee67665aad68,,,1,,,209,41,7,15,78,34,10,35,186,171,12,48,276,6,61,9,6,33,117,29,21,3,6,30,11,6,17,2,4,3,4,2,9,,,1,,,,,,,1,,2,3,,,,,,,,,,,,,,
etherbank,,,1,,,44,10,,,18,7,2,6,21,15,3,5,32,3,14,,4,2,28,10,4,1,2,3,4,4,2,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
modifier_reentrancy,,,1,,,136,31,5,8,44,26,6,24,79,77,14,44,182,8,39,17,6,33,86,13,38,4,6,5,9,5,2,3,3,3,7,4,15,,,1,1,,,1,,,,,3,3,1,,,,,,,1,,,,,1,
reentrance,,,1,,,49,13,1,2,18,9,5,14,37,21,4,13,53,4,17,3,4,5,28,8,6,2,4,5,6,3,2,1,,1,,,2,,,,,,1,,,,,,,1,,,,,,2,,,,,,,,
reentrancy_10,,,1,,,1547,289,22,83,711,330,37,370,1044,742,140,469,1753,110,564,189,79,240,784,251,223,37,56,184,95,140,82,14,7,47,61,19,35,1,,4,,,,,1,7,1,6,2,13,,,,,,3,,,,,1,,,
reentrancy_11,,,1,,,1060,192,10,23,508,263,11,403,601,559,59,389,1212,123,390,189,59,377,535,127,170,2,60,113,39,168,38,3,,54,95,38,25,,,,,,,,,27,,1,,10,,,1,,,,,,,,,,,
reentrancy_12,,,1,,,770,157,12,44,291,154,21,200,500,404,34,244,861,48,240,82,34,203,361,88,95,11,23,77,57,69,36,7,,20,28,9,9,,,,,,,,,2,2,,,5,,,,,,,,,,,,,,
reentrancy_13,,,1,,,1138,243,21,54,460,237,29,317,676,594,71,340,1323,88,368,147,48,195,597,140,174,13,47,101,51,111,49,9,,41,75,23,17,,,2,,,,,,7,2,3,3,17,2,1,1,,,,,,,,,,,
reentrancy_14,,,1,,,2319,542,18,164,661,338,38,472,1270,1259,97,601,1996,94,497,147,44,265,689,169,238,18,25,190,218,79,76,5,,28,57,18,94,,,1,,,,,,6,6,5,5,14,,3,,,,2,1,,1,,,1,,
reentrancy_15,,,1,,,1486,263,19,103,581,301,48,325,1072,902,73,441,1899,80,466,187,58,457,831,166,215,14,46,158,69,103,83,16,4,39,67,21,49,,,,,,,,,5,6,,7,17,,5,,1,,1,,,1,,,,,
reentrancy_16,,,1,,,1719,349,36,97,686,286,59,478,1172,799,131,554,1834,118,549,150,2,421,829,283,216,27,69,160,139,181,86,14,4,60,81,26,31,,,,,,,,,11,,,,14,,,,,,,,1,,,,,,
reentrancy_17,,,1,,,2875,782,17,188,1132,444,22,419,1415,1932,144,485,3222,129,828,178,71,610,1260,384,541,17,54,370,89,124,157,3,11,46,60,20,84,,,,1,,4,,,7,,,,10,4,,,,,12,,,,,,,,
reentrancy_18,,,1,,,1094,234,13,41,399,182,37,257,672,632,180,517,1110,85,263,98,32,121,421,88,91,4,31,114,80,64,52,6,1,24,38,13,13,,,1,,,,,,5,,,,6,6,,,,,,,,,,,1,,
reentrancy_19,,,1,,,737,160,10,36,296,145,18,184,458,370,46,212,832,46,237,86,34,190,370,101,101,11,24,61,52,70,30,4,4,23,36,11,10,,,,,,,2,,4,,,,7,4,,,1,,,1,,,,,,,
reentrancy_20,,,1,,,1569,310,28,71,657,310,42,442,1059,752,105,530,1735,108,526,193,74,434,758,217,195,21,84,150,117,143,72,22,2,45,60,18,29,,,,,,,,,8,2,,,12,,,,,,1,,,,,,,,
reentrancy_21,,,1,,,1049,221,16,53,402,197,27,269,672,497,63,330,1161,63,332,122,45,272,507,137,127,13,32,90,83,94,47,11,1,29,46,14,17,,,,,,,,,5,2,,,9,,,,,,,,,,,,,1,
reentrancy_22,,,1,,,735,163,10,44,270,142,16,182,444,412,45,170,863,44,211,95,29,126,371,75,105,7,26,66,35,56,31,4,3,19,39,13,13,1,,1,,,,,,1,,3,3,8,6,2,1,,,1,,,,1,,2,,
reentrancy_23,,,1,,,772,154,11,43,295,155,19,205,497,410,34,253,865,49,241,82,34,202,365,89,96,10,24,79,55,71,38,7,,21,32,10,8,,,,,,,,,3,2,,,6,,,,,,,,,,,,,,
reentrancy_24,,,1,,,2837,725,39,190,1056,455,89,730,1966,1757,166,826,3767,147,804,229,1,388,1503,375,476,28,93,182,171,196,92,26,12,64,85,28,41,,1,2,,1,,11,,8,41,12,10,21,29,4,1,,,4,,1,,,,2,,1
reentrancy_25,,,1,,,488,98,6,24,180,86,10,138,287,253,31,145,540,36,141,52,1,63,255,60,83,4,20,43,21,42,20,4,1,17,31,10,16,,,2,1,1,,1,,2,1,4,3,8,1,3,,,1,1,,1,,,,1,,
reentrancy_26,,,1,,,1071,246,15,54,373,164,25,280,678,542,72,333,1144,63,295,74,1,119,492,144,149,16,39,97,87,104,54,9,,36,54,17,7,,,2,,,,,,6,,,,10,,1,,,,,,,,,,,,
reentrancy_27,,,1,,,811,146,14,43,342,159,14,237,462,397,62,285,830,67,270,84,2,91,389,119,99,9,54,92,52,109,42,5,2,30,56,17,32,1,1,2,1,,,,,5,,4,4,13,,1,,,,1,,,,1,,2,,1
reentrancy_28,,,1,,,1178,241,20,77,482,210,31,298,756,615,87,348,1304,83,377,97,2,142,570,183,170,20,48,117,79,113,56,7,10,40,54,16,28,,,2,,,,2,,6,2,,,12,4,,,,,,,,,,,2,,1
reentrancy_29,,,1,,,1809,473,26,75,621,298,80,527,1201,938,109,601,2002,96,481,179,61,219,842,199,212,14,55,146,144,142,69,12,11,44,70,23,29,,,2,,,1,1,,6,,17,2,16,1,3,1,,1,3,1,,,,,,,
reentrancy_3,,,1,,,1099,215,16,47,426,217,25,305,672,547,66,367,1213,70,346,139,54,280,534,132,143,15,57,106,77,109,53,10,,38,61,20,19,1,,1,1,,,,,5,1,,2,12,,,,,,,,,,,1,,,
reentrancy_30,,,1,,,1490,264,20,103,582,302,49,323,1067,902,71,442,1894,82,466,187,58,457,831,166,215,13,47,158,69,104,83,14,3,39,67,21,33,1,1,,,,,1,,4,6,,7,16,1,6,,1,,1,1,,,1,,,,
reentrancy_31,,,1,,,1309,230,26,65,548,290,45,324,860,665,78,397,1525,92,453,186,71,375,682,164,179,24,47,124,78,118,62,9,1,45,67,21,11,,,,1,,,,,6,1,1,2,14,,,,,,,,,,1,,,,
reentrancy_32,,,1,,,1049,221,16,53,402,197,27,269,673,498,64,330,1162,63,333,122,45,272,507,137,126,13,44,90,83,95,47,11,1,29,47,14,19,,1,,,,,,1,7,2,,,9,,,,,,,,,,,1,,,
reentrancy_33,,,1,,,414,93,7,24,138,66,13,88,267,220,23,115,452,24,111,26,1,50,194,51,60,9,11,39,31,32,19,5,,12,18,5,11,,,1,,,,,,1,,,,4,,,,,,,,,,,,,,
reentrancy_34,,,1,,,559,107,6,32,233,122,7,128,307,278,37,166,613,36,191,72,29,161,262,71,75,10,20,62,37,54,24,3,5,18,26,9,5,,,,,,,,,2,,,,5,,,,,,,,,,,,,,
reentrancy_35,,,1,,,1284,288,23,53,476,239,37,332,796,625,71,362,1441,79,401,155,59,339,652,164,172,19,40,103,88,116,53,7,,40,62,19,16,,,,,,,,,7,,1,,12,,,,,,,,,,,,,,
reentrancy_37,,,1,,,809,146,13,42,340,157,13,238,457,396,62,284,817,67,268,82,2,88,385,119,99,8,40,96,52,109,42,5,3,31,56,17,18,,,2,1,,,,,5,1,4,4,13,,1,,,,,1,,,,1,2,,
reentrancy_38,,,1,,,1579,296,22,81,663,334,29,389,912,824,87,482,1852,102,545,206,75,466,851,211,252,16,61,132,78,147,74,14,1,55,90,29,59,,1,,,1,2,,,10,3,,3,18,2,2,,,8,,7,,,,,2,,
reentrancy_39,,,1,,,1436,276,23,66,623,309,29,368,813,715,84,426,1675,101,515,203,74,432,774,204,223,14,89,120,77,145,68,13,3,55,88,27,69,,1,1,,,,3,,9,3,,5,19,1,3,,,,1,1,,,,,,,1
reentrancy_40,,,1,,,861,131,9,56,379,201,9,192,432,374,51,249,820,72,303,109,41,128,363,108,99,8,38,107,48,84,48,9,,29,46,14,38,,,1,,,,,,6,1,,,9,,,1,,1,,,,,,,1,,
reentrancy_42,,,1,,,1757,328,25,118,761,384,35,399,1035,847,121,509,1953,120,610,201,75,282,855,254,241,37,65,200,117,163,91,8,6,61,74,24,30,1,,3,,,,1,,10,1,,,14,,,,1,,1,,,,1,,1,,
reentrancy_43,,,1,,,1146,242,18,56,415,182,30,333,743,600,78,407,1199,74,320,88,2,136,512,149,154,17,55,111,87,117,57,13,1,38,61,19,23,,,2,,,,,,5,1,3,2,13,,,,1,,,,,,,,2,,
reentrancy_44,,,1,,,414,93,7,23,138,65,13,88,266,221,23,115,452,24,111,26,1,50,194,51,60,9,13,39,31,34,18,4,,11,18,5,3,,,1,1,,,,,1,,1,,4,,,,,,,,,,,,1,,
reentrancy_46,,,1,,,734,116,13,41,323,168,15,165,428,332,47,206,774,59,262,107,41,112,366,101,90,8,35,78,45,73,41,3,2,26,42,13,14,,,1,,,1,,,8,,,,8,,,,,,,,,,,,1,,
reentrancy_47,,,1,,,766,129,11,57,352,156,19,202,492,396,51,253,929,58,275,88,1,99,410,126,114,7,37,74,46,76,43,8,,30,46,14,4,,,1,,,,,1,5,11,,,9,,,,1,,,,,,,,,,
reentrancy_48,,,1,,,911,161,11,70,407,176,22,206,638,512,53,283,1164,59,315,90,1,119,501,150,140,7,38,85,59,79,54,8,,31,50,16,6,,,1,,,,,,5,17,,,10,,,,,,,,,,,,,,
reentrancy_51,,,1,,,770,157,12,44,291,154,21,200,500,404,34,244,862,48,239,82,34,201,361,88,95,11,23,77,57,69,36,7,,20,28,9,8,,,,,,,,,2,2,,,5,,,,,,,,,,,,,,
reentrancy_52,,,1,,,1101,216,16,48,426,217,26,303,670,548,67,366,1213,70,346,139,54,280,534,131,143,15,55,107,77,109,54,9,1,37,62,21,25,,1,,,,1,,,5,1,,2,12,,,,,1,,,,,,,,,1
reentrancy_53,,,1,,,1115,218,18,48,441,222,29,284,680,500,66,338,1234,75,377,143,57,301,569,156,140,17,41,97,83,106,53,9,1,37,58,18,31,1,,2,,,,,1,6,,,,10,,,,,,,,,,1,,,,1
reentrancy_54,,,1,,,646,147,11,44,220,107,21,148,414,344,38,188,739,35,176,50,1,94,311,79,87,12,18,63,50,54,28,6,1,18,24,8,19,,,1,,1,,,,2,1,1,1,5,,,,,,,,,,,,,,
reentrancy_55,,,1,,,1367,230,24,96,633,326,37,351,864,647,105,424,1572,101,510,199,68,247,700,202,177,17,58,136,85,136,62,11,1,49,71,23,37,,,2,,1,1,,1,8,,3,4,14,,2,,1,,,,,,,,1,,1
reentrancy_56,,,1,,,1537,313,31,96,603,269,49,367,1055,816,107,482,1753,99,471,129,4,230,757,219,210,28,53,151,107,140,73,11,2,51,68,22,35,,,3,1,,,1,1,8,3,2,2,15,1,,2,,,,,,,2,,2,,
reentrancy_57,,,1,,,1547,290,22,83,711,330,36,368,1046,740,140,467,1752,110,563,189,79,241,786,251,223,37,73,184,96,140,82,15,7,47,61,19,32,1,,4,,,1,1,,7,1,6,2,15,,,,,1,1,,1,3,,,,,
reentrancy_58,,,1,,,1059,192,9,22,507,261,10,402,600,556,59,389,1209,122,390,189,59,376,535,127,171,2,84,113,39,167,38,3,,54,94,37,14,,,,,,,,,26,,,,10,,,1,,,,,,,,,,1,
reentrancy_59,,,1,,,1136,241,20,54,460,236,29,319,672,592,71,340,1320,88,368,147,47,193,597,140,174,13,47,100,51,110,48,9,,40,75,23,7,,,2,,,,,,6,2,3,3,17,2,1,,,,,,,,,,,,
reentrancy_6,,,1,,,1119,218,19,48,442,222,29,283,678,498,66,336,1236,75,376,143,56,301,568,156,140,17,61,97,83,106,54,9,,37,56,18,30,1,,,,,,,,7,,,1,10,,,,,,,,,,,1,1,1,
reentrancy_60,,,1,,,2322,543,19,165,662,338,38,473,1272,1258,97,601,1998,94,497,147,43,265,689,169,238,18,27,190,218,80,76,5,2,28,57,19,94,,,1,,,,,,6,6,5,5,14,,3,,,,2,1,,,,,2,,
reentrancy_61,,,1,,,1482,262,18,102,580,300,48,324,1067,901,71,441,1895,80,466,188,58,457,831,166,215,13,89,158,68,103,83,15,2,39,67,21,30,,,1,1,,,,,4,6,,7,16,,5,,,,1,,,,,,,,
reentrancy_62,,,1,,,1718,349,36,97,687,284,59,478,1167,797,131,553,1830,118,549,149,3,422,829,283,216,27,65,159,139,179,86,13,,60,80,26,23,,,,,,1,,,11,,,,14,,,1,,,,,,,,,,,
reentrancy_63,,,1,,,2874,782,18,190,1132,444,21,418,1411,1933,144,485,3221,129,828,177,71,611,1260,384,542,17,72,369,88,125,157,3,11,46,60,20,88,,,,,,5,,,8,,,,10,4,,,,1,11,,,,,2,,,
reentrancy_64,,,1,,,1094,234,13,40,399,182,37,259,672,633,180,517,1111,85,263,98,31,121,421,88,91,4,32,114,80,64,52,6,1,24,38,13,10,,,1,,1,,,,5,,,,6,6,,,,,,,,,,,1,,
reentrancy_65,,,1,,,737,160,10,35,297,144,18,184,457,370,46,213,836,46,237,86,34,190,370,102,101,11,25,61,52,70,30,4,4,23,36,11,9,,,,,,,2,,4,,,,7,4,1,,,,,,,,,,,,
reentrancy_66,,,1,,,1569,310,28,72,657,310,41,441,1058,753,105,531,1734,108,527,193,74,434,758,217,195,20,81,150,117,143,72,21,2,45,60,18,31,,,,2,,1,,,6,2,,,12,,1,,,,,,,,,1,,,1
reentrancy_67,,,1,,,1049,221,16,53,402,197,27,269,672,497,63,331,1162,63,332,122,45,272,507,137,126,14,34,90,83,94,47,10,,29,46,14,18,,,,,,,,,5,2,,,9,,,,,,,,,,,,,,
reentrancy_68,,,1,,,735,163,10,44,270,142,16,180,443,409,47,170,862,44,211,95,29,126,371,75,105,7,39,66,35,54,31,4,3,19,39,13,14,,,1,,,,,,1,,3,3,8,6,2,1,,,1,,,,1,,,,
reentrancy_69,,,1,,,772,154,11,43,295,155,19,205,497,410,34,253,866,49,241,82,34,202,365,89,96,10,24,79,55,72,38,7,,21,32,10,17,,,,,,,,,3,3,,,6,,,,,,,,,,,,,,
reentrancy_7,,,1,,,646,146,11,44,220,106,20,149,413,343,38,185,738,35,176,50,1,94,310,79,87,12,17,63,50,52,28,6,,18,24,8,10,,1,1,,,,,,2,1,1,1,5,,,,,,,,,,,,,,
reentrancy_70,,,1,,,2837,724,39,189,1054,453,90,734,1968,1756,166,826,3762,147,803,229,1,387,1504,375,476,28,100,182,171,198,93,25,15,65,84,28,34,,,2,,,,13,1,8,41,12,10,22,30,4,1,,,4,,1,1,,,3,1,
reentrancy_71,,,1,,,487,98,6,24,180,86,10,140,285,250,31,146,537,36,141,52,1,63,255,60,83,4,22,43,20,44,20,3,,17,31,10,8,1,,2,,,,,,2,1,4,3,8,1,2,,,1,,,,,,,3,,
reentrancy_72,,,1,,,1069,246,14,53,371,163,25,278,679,544,72,334,1146,63,294,73,1,118,491,144,149,16,56,97,87,104,54,9,,37,54,18,31,,,3,,,,,1,6,1,,1,10,,,,1,1,,,,,,1,,,
reentrancy_73,,,1,,,811,146,14,45,344,160,14,236,462,400,63,285,832,67,270,84,2,90,389,119,99,8,47,92,52,110,42,7,3,30,56,17,33,1,,2,,,,,2,5,,4,4,13,,2,,,,,,,,,,1,,
reentrancy_74,,,1,,,1178,241,20,77,482,210,31,298,758,614,87,350,1306,83,376,97,2,142,570,183,170,20,61,117,79,112,55,6,11,41,54,16,23,,,3,,,,2,,6,2,,1,11,4,,1,,,,,,,1,,2,,
reentrancy_75,,,1,,,1812,474,25,77,622,299,80,526,1199,941,108,601,2003,96,481,181,61,220,843,199,212,14,58,146,144,144,69,14,12,44,70,23,30,,,2,1,,,1,,6,,17,2,16,1,3,,,,,1,,,,,2,,
reentrancy_76,,,1,,,1489,264,20,106,583,302,49,322,1069,901,71,440,1898,80,467,187,58,457,832,166,215,13,51,158,68,103,83,15,3,39,67,21,35,,,,,1,,,1,4,6,1,8,16,,6,1,,1,1,,,,1,,,2,
reentrancy_77,,,1,,,1049,221,16,53,402,197,27,269,673,497,63,330,1161,63,332,123,45,272,507,137,126,13,49,90,83,94,47,10,,29,46,14,26,,,,,,,,,5,3,,,9,1,,,,,,,,,,,,,
reentrancy_78,,,1,,,414,93,7,23,138,65,12,88,266,222,23,115,453,24,111,26,1,51,194,51,60,9,13,39,31,33,18,4,,11,18,5,8,,,1,,,,,,1,,,,5,,,,1,,,,,,,,,,
reentrancy_79,,,1,,,559,107,6,32,233,122,7,128,306,278,37,166,613,36,191,72,29,161,262,71,75,10,19,62,37,54,24,3,4,18,26,8,11,,,,,,,,,2,,,1,5,,,,,,,,,,,,,,
reentrancy_8,,,1,,,1366,230,24,96,633,325,37,352,863,643,105,423,1573,100,510,198,68,246,700,202,177,17,58,137,85,136,62,10,,49,71,23,28,,,2,,1,,,,9,,3,3,14,,2,,,1,,,,,,1,1,1,
reentrancy_80,,,1,,,1283,289,23,54,476,240,37,332,800,630,71,361,1441,80,401,155,59,339,653,164,172,19,60,103,88,117,53,7,1,40,62,19,23,,,,,,,,,7,,,,12,,,,1,1,,1,1,,,,,2,
reentrancy_81,,,1,,,807,145,13,43,340,158,14,239,459,394,62,284,816,67,268,82,1,88,385,119,99,8,38,97,53,109,42,5,4,30,56,17,21,,1,2,,,1,,,5,1,4,4,13,,1,1,,,1,,,,,,2,,
reentrancy_82,,,1,,,1576,298,22,80,661,333,28,389,913,823,87,485,1853,102,546,206,75,466,853,211,253,16,83,132,78,146,73,12,2,55,91,28,44,,,,,,3,,,10,3,,3,18,2,2,,1,8,,6,,,,,,,
reentrancy_83,,,1,,,1442,278,24,68,625,312,29,371,810,715,84,425,1667,100,515,205,74,432,774,205,222,15,61,119,77,144,68,13,2,54,89,27,49,,,1,,,1,1,,10,3,,3,20,,2,,,,,1,1,,,1,,,
reentrancy_84,,,1,,,861,131,9,56,379,201,9,191,432,374,51,249,820,72,303,109,41,128,363,108,99,8,38,108,48,85,48,10,,29,46,14,30,,,1,,,,,,6,,,,9,,,1,,,,,,,,,1,,
reentrancy_85,,,1,,,1758,328,25,117,761,384,35,400,1034,847,121,508,1951,120,610,201,75,282,855,254,240,37,67,200,117,163,91,7,6,61,74,23,21,,,2,,,,,,10,,,,15,,,,,,1,,,,,,1,,
reentrancy_86,,,1,,,1144,243,19,57,417,181,30,332,750,599,77,407,1201,74,320,88,2,137,514,150,154,17,58,111,87,116,58,12,4,38,61,19,22,,,2,,,,,,5,1,3,2,13,,,,,,,,,,,,1,1,1
reentrancy_87,,,1,,,414,93,7,23,138,65,12,87,266,221,23,116,452,24,111,26,1,50,194,51,60,9,11,39,31,32,19,4,,11,18,5,2,,,1,,,,,,1,,,,4,,1,,,,,,,,,,,,
reentrancy_88,,,1,,,734,116,14,41,323,168,15,166,428,332,47,204,774,59,262,108,41,112,366,101,89,8,35,78,44,73,41,3,2,26,42,13,9,,,1,,,,,,8,,,,8,,,,,,,,,,,,1,,
reentrancy_89,,,1,,,765,129,11,56,353,156,19,202,491,396,52,253,927,58,275,88,1,99,410,126,114,8,38,74,46,76,43,8,,30,46,14,10,,,1,,,,,,5,10,,,9,,,,,,,,,,,,,,
reentrancy_9,,,1,,,1534,313,31,96,602,268,48,367,1053,820,108,480,1742,99,471,129,3,226,757,220,210,28,69,151,106,138,72,10,1,50,69,22,30,,1,3,,,,,1,8,2,2,2,14,1,1,,,,,,,,3,,2,,
reentrancy_90,,,1,,,911,161,11,70,407,176,22,206,636,512,52,282,1164,59,315,90,1,119,501,150,140,7,39,85,59,79,54,8,,31,50,15,6,,,1,,,,,,5,17,,,10,,,,,,,,,,,,,,
reentrancy_dao,,,1,,,30,7,1,3,11,6,1,9,15,12,3,8,35,2,10,3,3,4,17,4,2,,3,4,4,5,4,2,,1,,,8,,,,,,,1,,,,,,1,,,,,,,,,,,,,,
reentrancy_simple,,,1,,,34,10,,,13,6,2,13,21,16,4,11,39,3,16,4,3,4,13,6,4,1,3,3,5,5,2,1,1,1,,,8,,,,,,,,,,1,,,1,,,,,1,,,,,,,,,
simple_dao,,,1,,,57,13,,1,20,8,5,6,39,21,3,5,49,4,17,,4,2,39,11,6,2,2,5,5,3,2,,,1,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,
ether_lotto,,,,1,,37,4,,,20,10,1,9,27,19,4,7,45,5,18,5,4,13,20,6,10,2,3,5,2,1,2,1,1,2,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
governmental_survey,,,,1,,90,11,1,4,60,27,4,20,56,48,10,18,101,8,34,,10,14,71,23,18,5,3,14,,3,6,,2,4,,,,,,,,,,,,1,,,2,2,,,,,,,,,,,,,,
lottopollo,,,,1,,25,2,,4,24,8,2,8,25,14,2,8,34,2,18,,4,7,27,11,6,1,1,2,,4,2,,2,2,,,,,,,,,,,,2,,,,,,,,,,1,,,,,,,,
roulette,,,,1,,20,2,1,1,11,8,1,6,9,6,2,3,21,4,10,4,2,12,9,2,4,1,3,2,1,2,1,1,3,1,2,1,5,,,,1,,,,,1,,,,,,,,,,,,,,,,,,
